Status	Freezer	Rack	Box	Location		Date	Initials	Target		# of entry									
Subclone	4	4	6	1	N59/36.3	05/02/07	MZ	NR2B		3									
Subclone	4	4	6	2	N59/36.3	05/02/07	MZ	NR2B		3									
Subclone	4	4	6	3	N59/36.4	05/02/07	MZ	NR2B		3									
Subclone	4	4	6	4	N59/36.4	05/02/07	MZ	NR2B		3									
Subclone	4	4	6	5	N59/36.5	05/02/07	MZ	NR2B		3									
Subclone	4	4	6	6	N59/36.5	05/02/07	MZ	NR2B		3									
Other	4	4	6	7	CAV3.2 HEK cell line	5/14/07	MZ			3									
Other	4	4	6	8	CAV3.2 HEK cell line	5/14/07	MZ			3									
Other	4	4	6	9	CAV3.2 HEK cell line	5/14/07	MZ			3									
Other	4	4	6	10	CAV3.2 HEK cell line	5/14/07	MZ												
Other	4	4	6	11	CAV3.1 HEK cell line	5/14/07	MZ												
Other	4	4	6	12	CAV3.1 HEK cell line	5/14/07	MZ												
Other	4	4	6	13	CAV3.1 HEK cell line	5/14/07	MZ												
Other	4	4	6	14	CAV3.1 HEK cell line	5/14/07	MZ												
Subclone	4	4	6	15	N88/10.1	12/04/07	BB	MESD											
Subclone	4	4	6	16	N88/10.1	12/04/07	BB	MESD											
Subclone	4	4	6	17	N88/10.2	12/04/07	BB	MESD											
Subclone	4	4	6	18	N88/10.2	12/04/07	BB	MESD											
Subclone	4	4	6	19	N88/10.3	12/04/07	BB	MESD											
Subclone	4	4	6	20	N88/10.3	12/04/07	BB	MESD											
Subclone	4	4	6	21	N88/10.4	12/04/07	BB	MESD											
Subclone	4	4	6	22	N88/10.4	12/04/07	BB	MESD											
Subclone	4	4	6	23	N88/10.5	12/04/07	BB	MESD											
Subclone	4	4	6	24	N88/10.5	12/04/07	BB	MESD											
Subclone	4	4	6	25	N55/25.1	05/01/07	MZ	CAV3.2											
Subclone	4	4	6	26	N55/25.1	05/01/07	MZ	CAV3.2											
Subclone	4	4	6	27	N55/25.2	05/01/07	MZ	CAV3.2											
Subclone	4	4	6	28	N55/25.2	05/01/07	MZ	CAV3.2											
Subclone	4	4	6	29	N55/25.3	05/01/07	MZ	CAV3.2											
Subclone	4	4	6	30	N55/25.3	05/01/07	MZ	CAV3.2											
Subclone	4	4	6	31	N55/25.4	05/01/07	MZ	CAV3.2											
Subclone	4	4	6	32	N55/25.4	05/01/07	MZ	CAV3.2											
Subclone	4	4	6	33	N55/25.5	05/01/07	MZ	CAV3.2											
Subclone	4	4	6	34	N55/25.5	05/01/07	MZ	CAV3.2											
Subclone	4	4	6	35	N55/25.6	05/01/07	MZ	CAV3.2											
Subclone	4	4	6	36	N55/25.6	05/01/07	MZ	CAV3.2											
Subclone	4	4	6	37	N55/25.6	05/01/07	MZ	CAV3.2											
Parent	4	4	6	38	N062/013	5/17/07	KK	mPink-1											
Subclone	4	4	6	39	N65/37.1	06/08/07	AM	AtAxin1 WT											
Subclone	4	4	6	40	N65/37.2	06/08/07	AM	AtAxin1 WT											
Subclone	4	4	6	41	N65/37.3	06/08/07	AM	AtAxin1 WT											
Subclone	4	4	6	42	N59/36.1	05/02/07	MZ	NR2B											
Subclone	4	4	6	43	N59/36.2	05/02/07	MZ	NR2B											
Subclone	4	4	6	44	N56/43.5	03/28/07	MZ	FGF14											
Subclone	4	4	6	45	N56/43.5	03/28/07	MZ	FGF14											
Subclone	4	4	6	46	N56/43.5	03/28/07	MZ	FGF14											
Subclone	4	4	6	47	N56/43.5	03/28/07	MZ	FGF14											
Other	4	4	6	48	CAV3.1 HEK cells	3/30/07	MZ	-											
Other	4	4	6	49	CAV3.1 HEK cells	3/30/07	MZ	-											
Other	4	4	6	50	CAV3.1 HEK cells	3/30/07	MZ	-											
Other	4	4	6	51	CAV3.1 HEK cells	3/30/07	MZ	-											
Other	4	4	6	52	CAV3.1 HEK cells	3/30/07	MZ	-											
Parent	4	4	6	53	N059/017	6/13/07	MZ	NRA2B											
Parent	4	4	6	54	N059/017	6/13/07	MZ	NRA2B											
Parent	4	4	6	55	N059/017	6/13/07	MZ	NRA2B											
Parent	4	4	6	56	N059/017	6/13/07	MZ	NRA2B											
Parent	4	4	6	57	N059/017	6/13/07	MZ	NRA2B											
Parent	4	4	6	58	N059/017	6/13/07	MZ	NRA2B											
Parent	4	4	6	59	N059/020	6/13/07	MZ	NRA2B											
Parent	4	4	6	60	N059/020	6/13/07	MZ	NRA2B											
Parent	4	4	6	61	N059/020	6/13/07	MZ	NRA2B											
Parent	4	4	6	62	N059/020	6/13/07	MZ	NRA2B											
Parent	4	4	6	63	N059/033	6/13/07	MZ	NRA2B											
Other	4	4	6	64	MSR Cells	6/16/07	AM	PAss = 6											
Other	4	4	6	65	MSR Cells	6/16/07	AM	PAss = 6											
Other	4	4	6	66	MSR Cells	6/16/07	AM	PAss = 6											
Other	4	4	6	67	MSR Cells	6/16/07	AM	PAss = 6											
Immortality	4	4	6	68	N459/94.3	05/16/19	PT	NR2A											
Immortality	4	4	6	69	N459/94.3	05/16/19	PT	SAPAP2											
Immortality	4	4	6	70	N459/94.3	05/16/19	PT	SAPAP2											
Immortality	4	4	6	71	N459/94.3	05/16/19	PT	SAPAP2											
Immortality	4	4	6	72	N459/94.3	05/16/19	PT	SAPAP2											
Immortality	4	4	6	73	N459/94.3	05/16/19	PT	SAPAP2											
Immortality	4	4	6	74	N459/94.3	05/16/19	PT	SAPAP2											
Subclone	4	4	6	75	N55/25.7	05/01/07	MZ	CAV3.2											
Subclone	4	4	6	76	N55/25.7	05/01/07	MZ	CAV3.2											
Subclone	4	4	6	77	N55/25.8	05/01/07	MZ	CAV3.2											
Subclone	4	4	6	78	N55/25.8	05/01/07	MZ	CAV3.2											
Subclone	4	4	6	79	N55/28.1	05/21/07	MZ	CAV3.2											
Subclone	4	4	6	80	N55/28.1	05/21/07	MZ	CAV3.2											
Subclone	4	4	6	81	N55/28.1	05/21/07	MZ	CAV3.2											
Subclone	4	4	6	82	N55/28.1	05/21/07	MZ	CAV3.2											
Subclone	4	4	6	83	N55/28.1	05/21/07	MZ	CAV3.2		5									
Subclone	4	4	6	84	N55/28.2	05/21/07	MZ	CAV3.2		5									
Subclone	4	4	6	85	N55/28.2	05/21/07	MZ	CAV3.2		5									
Subclone	4	4	6	86	N55/28.2	05/21/07	MZ	CAV3.2		5									
Subclone	4	4	6	87	N55/28.2	05/21/07	MZ	CAV3.2		5									
Subclone	4	4	6	88	N55/28.2	05/21/07	MZ	CAV3.2		5									
Subclone	4	4	6	89	N55/28.3	05/21/07	MZ	CAV3.2		5									
Subclone	4	4	6	90	N55/28.3	05/21/07	MZ	CAV3.2		5									
Subclone	4	4	6	91	N55/28.3	05/21/07	MZ	CAV3.2		5									
Subclone	4	4	6	92	N55/28.3	05/21/07	MZ	CAV3.2		5									
Subclone	4	4	6	93	N55/28.3	05/21/07	MZ	CAV3.2		5									
Subclone	4	4	6	94	N55/28.4	05/21/07	MZ	CAV3.2		5									
Subclone	4	4	6	95	N55/28.4	05/21/07	MZ	CAV3.2		5									
Subclone	4	4	6	96	N55/28.4	05/21/07	MZ	CAV3.2		5									
Subclone	4	4	6	97	N55/28.4	05/21/07	MZ	CAV3.2		5									
Subclone	4	4	6	98	N55/28.4	05/21/07	MZ	CAV3.2		5									
Subclone	4	4	6	99	N55/28.5	05/21/07	MZ	CAV3.2		3									
Empty	4	4	6	100						3									
Empty	4	4	7	1						3									
Empty	4	4	7	2						3									
Empty	4	4	7	3						3									
Empty	4	4	7	4						3									
Empty	4	4	7	5						2									
Empty	4	4	7	6						2									
Empty	4	4	7	7						5									
Empty	4	4	7	8						5									
Empty	4	4	7	9						5									
Empty	4	4	7	10						5									
Empty	4	4	7	11						5									
Empty	4	4	7	12						5									
Empty	4	4	7	13						5									
Empty	4	4	7	14						5									
Empty	4	4	7	15						5									
Empty	4	4	7	16						5									
Empty	4	4	7	17						5									
Empty	4	4	7	18						5									
Empty	4	4	7	19						5									
Empty	4	4	7	20						5									
Empty	4	4	7	21						5									
Empty	4	4	7	22						5									
Empty	4	4	7	23						5									
Empty	4	4	7	24						5									
Empty	4	4	7	25						5									
Empty	4	4	7	26						5									
Empty	4	4	7	27						5									
Empty	4	4	7	28						5									
Empty	4	4	7	29						5									
Empty	4	4	7	30						5									
Empty	4	4	7	31						5									
Empty	4	4	7	32															
Empty	4	4	7	33															
Empty	4	4	7	34															
Empty	4	4	7	35															
Empty	4	4	7	36															
Empty	4	4	7	37															
Empty	4	4	7	38															
Empty	4	4	7	39															
Empty	4	4	7	40															
Empty	4	4	7	41															
Empty	4	4	7	42															
Empty	4	4	7	43															
Empty	4	4	7	44															
Empty	4	4	7	45															
Empty	4	4	7	46															
Empty	4	4	7	47															
Empty	4	4	7	48															
Empty	4	4	7	49															
Empty	4	4	7	50															
Empty	4	4	7	51						3									
Empty	4	4	7	52						3									
Empty	4	4	7	53						3									
Empty	4	4	7	54															
Empty	4	4	7	55															
Empty	4	4	7	56															
Empty	4	4	7	57															
Empty	4	4	7	58															
Empty	4	4	7	59															
Empty	4	4	7	60															
Empty	4	4	7	61															
Empty	4	4	7	62															
Empty	4	4	7	63															
Empty	4	4	7	64															
Empty	4	4	7	65															
Empty	4	4	7	66															
Empty	4	4	7	67															
Empty	4	4	7	68															
Empty	4	4	7	69															
Empty	4	4	7	70															
Empty	4	4	7	71															
Empty	4	4	7	72															
Empty	4	4	7	73															
Empty	4	4	7	74															
Empty	4	4	7	75															
Empty	4	4	7	76															
Empty	4	4	7	77															
Empty	4	4	7	78															
Empty	4	4	7	79															
Empty	4	4	7	80															
Empty	4	4	7	81															
Empty	4	4	7	82															
Empty	4	4	7	83															
Empty	4	4	7	84															
Empty	4	4	7	85															
Empty	4	4	7	86															
Empty	4	4	7	87															
Empty	4	4	7	88															
Empty	4	4	7	89															
Empty	4	4	7	90															
Empty	4	4	7	91															
Empty	4	4	7	92															
Empty	4	4	7	93															
Empty	4	4	7	94															
Empty	4	4	7	95															
Empty	4	4	7	96															
Empty	4	4	7	97															
Empty	4	4	7	98															
Empty	4	4	7	99															
Empty	4	4	7	100															
Empty	4	4	8	1															
Empty	4	4	8	2															
Empty	4	4	8	3															
Empty	4	4	8	4															
Empty	4	4	8	5															
Empty	4	4	8	6															
Empty	4	4	8	7															
Empty	4	4	8	8															
Empty	4	4	8	9															
Empty	4	4	8	10															
Empty	4	4	8	11															
Empty	4	4	8	12															
Empty	4	4	8	13															
Empty	4	4	8	14															
Empty	4	4	8	15															
Empty	4	4	8	16															
Empty	4	4	8	17															
Empty	4	4	8	18															
Empty	4	4	8	19															
Empty	4	4	8	20															
Empty	4	4	8	21															
Empty	4	4	8	22															
Empty	4	4	8	23															
Empty	4	4	8	24															
Empty	4	4	8	25															
Empty	4	4	8	26															
Empty	4	4	8	27															
Empty	4	4	8	28															
Empty	4	4	8	29															
Empty	4	4	8	30															
Empty	4	4	8	31															
Empty	4	4	8	32															
Empty	4	4	8	33															
Empty	4	4	8	34															
Empty	4	4	8	35															
Empty	4	4	8	36															
Empty	4	4	8	37															
Empty	4	4	8	38															
Empty	4	4	8	39															
Empty	4	4	8	40															
Empty	4	4	8	41															
Empty	4	4	8	42															
Empty	4	4	8	43															
Empty	4	4	8	44															
Empty	4	4	8	45															
Empty	4	4	8	46															
Empty	4	4	8	47															
Empty	4	4	8	48															
Empty	4	4	8	49															
Empty	4	4	8	50															
Empty	4	4	8	51															
Empty	4	4	8	52															
Empty	4	4	8	53															
Empty	4	4	8	54															
Empty	4	4	8	55															
Empty	4	4	8	56															
Empty	4	4	8	57															
Empty	4	4	8	58															
Empty	4	4	8	59															
Empty	4	4	8	60															
Empty	4	4	8	61															
Empty	4	4	8	62															
Empty	4	4	8	63															
Empty	4	4	8	64															
Empty	4	4	8	65															
Empty	4	4	8	66															
Empty	4	4	8	67															
Empty	4	4	8	68															
Empty	4	4	8	69															
Empty	4	4	8	70															
Empty	4	4	8	71															
Empty	4	4	8	72															
Empty	4	4	8	73															
Empty	4	4	8	74															
Empty	4	4	8	75															
Empty	4	4	8	76															
Empty	4	4	8	77															
Empty	4	4	8	78															
Empty	4	4	8	79															
Empty	4	4	8	80															
Empty	4	4	8	81															
Empty	4	4	8	82															
Empty	4	4	8	83															
Empty	4	4	8	84															
Empty	4	4	8	85															
Empty	4	4	8	86															
Empty	4	4	8	87															
Empty	4	4	8	88															
Empty	4	4	8	89															
Empty	4	4	8	90															
Empty	4	4	8	91															
Empty	4	4	8	92															
Empty	4	4	8	93															
Empty	4	4	8	94															
Empty	4	4	8	95															
Empty	4	4	8	96															
Empty	4	4	8	97															
Empty	4	4	8	98															
Empty	4	4	8	99															
Empty	4	4	8	100															
Empty	4	4	9	1															
Empty	4	4	9	2															
Empty	4	4	9	3															
Empty	4	4	9	4															
Empty	4	4	9	5															
Empty	4	4	9	6															
Empty	4	4	9	7															
Empty	4	4	9	8															
Empty	4	4	9	9															
Empty	4	4	9	10															
Empty	4	4	9	11															
Empty	4	4	9	12															
Empty	4	4	9	13															
Empty	4	4	9	14															
Empty	4	4	9	15															
Empty	4	4	9	16															
Empty	4	4	9	17															
Empty	4	4	9	18															
Empty	4	4	9	19															
Empty	4	4	9	20															
Empty	4	4	9	21															
Empty	4	4	9	22															
Empty	4	4	9	23															
Empty	4	4	9	24															
Empty	4	4	9	25															
Empty	4	4	9	26															
Empty	4	4	9	27															
Empty	4	4	9	28															
Empty	4	4	9	29															
Empty	4	4	9	30															
Empty	4	4	9	31															
Empty	4	4	9	32															
Empty	4	4	9	33															
Empty	4	4	9	34															
Empty	4	4	9	35															
Empty	4	4	9	36															
Empty	4	4	9	37															
Empty	4	4	9	38															
Empty	4	4	9	39															
Empty	4	4	9	40															
Empty	4	4	9	41															
Empty	4	4	9	42															
Empty	4	4	9	43															
Empty	4	4	9	44															
Empty	4	4	9	45															
Empty	4	4	9	46															
Empty	4	4	9	47															
Empty	4	4	9	48															
Empty	4	4	9	49															
Empty	4	4	9	50															
Empty	4	4	9	51															
Empty	4	4	9	52															
Empty	4	4	9	53															
Empty	4	4	9	54															
Empty	4	4	9	55															
Empty	4	4	9	56															
Empty	4	4	9	57															
Empty	4	4	9	58															
Empty	4	4	9	59															
Empty	4	4	9	60															
Empty	4	4	9	61															
Empty	4	4	9	62															
Empty	4	4	9	63															
Empty	4	4	9	64															
Empty	4	4	9	65															
Empty	4	4	9	66															
Empty	4	4	9	67															
Empty	4	4	9	68															
Empty	4	4	9	69															
Empty	4	4	9	70															
Empty	4	4	9	71															
Empty	4	4	9	72															
Empty	4	4	9	73															
Empty	4	4	9	74															
Empty	4	4	9	75															
Empty	4	4	9	76															
Empty	4	4	9	77															
Empty	4	4	9	78															
Empty	4	4	9	79															
Empty	4	4	9	80															
Empty	4	4	9	81															
Empty	4	4	9	82															
Empty	4	4	9	83															
Empty	4	4	9	84															
Empty	4	4	9	85															
Empty	4	4	9	86															
Empty	4	4	9	87															
Empty	4	4	9	88															
Empty	4	4	9	89															
Empty	4	4	9	90															
Empty	4	4	9	91															
Empty	4	4	9	92															
Empty	4	4	9	93															
Empty	4	4	9	94															
Empty	4	4	9	95															
Empty	4	4	9	96															
Empty	4	4	9	97															
Empty	4	4	9	98															
Empty	4	4	9	99															
Empty	4	4	9	100															
Empty	4	4	10	1															
Empty	4	4	10	2															
Empty	4	4	10	3															
Empty	4	4	10	4															
Empty	4	4	10	5															
Empty	4	4	10	6															
Empty	4	4	10	7															
Empty	4	4	10	8															
Empty	4	4	10	9															
Empty	4	4	10	10															
Empty	4	4	10	11															
Empty	4	4	10	12															
Empty	4	4	10	13															
Empty	4	4	10	14															
Empty	4	4	10	15															
Empty	4	4	10	16															
Empty	4	4	10	17															
Empty	4	4	10	18															
Empty	4	4	10	19															
Empty	4	4	10	20															
Empty	4	4	10	21															
Empty	4	4	10	22															
Empty	4	4	10	23															
Empty	4	4	10	24															
Empty	4	4	10	25															
Empty	4	4	10	26															
Empty	4	4	10	27															
Empty	4	4	10	28															
Empty	4	4	10	29															
Empty	4	4	10	30															
Empty	4	4	10	31															
Empty	4	4	10	32															
Empty	4	4	10	33															
Empty	4	4	10	34															
Empty	4	4	10	35															
Empty	4	4	10	36															
Empty	4	4	10	37															
Empty	4	4	10	38															
Empty	4	4	10	39															
Empty	4	4	10	40															
Empty	4	4	10	41															
Empty	4	4	10	42															
Empty	4	4	10	43															
Empty	4	4	10	44						5									
Empty	4	4	10	45						5									
Empty	4	4	10	46						5									
Empty	4	4	10	47						5									
Empty	4	4	10	48						5									
Empty	4	4	10	49						3									
Empty	4	4	10	50						3									
Empty	4	4	10	51						3									
Empty	4	4	10	52						3									
Empty	4	4	10	53						3									
Empty	4	4	10	54						3									
Empty	4	4	10	55						3									
Empty	4	4	10	56						3									
Empty	4	4	10	57						3									
Empty	4	4	10	58						3									
Empty	4	4	10	59						3									
Empty	4	4	10	60						3									
Empty	4	4	10	61						3									
Empty	4	4	10	62						3									
Empty	4	4	10	63						3									
Empty	4	4	10	64						8									
Empty	4	4	10	65						8									
Empty	4	4	10	66						8									
Empty	4	4	10	67						8									
Empty	4	4	10	68						8									
Empty	4	4	10	69						8									
Empty	4	4	10	70						8									
Empty	4	4	10	71						8									
Empty	4	4	10	72						2									
Empty	4	4	10	73						2									
Empty	4	4	10	74						2									
Empty	4	4	10	75						2									
Empty	4	4	10	76						2									
Empty	4	4	10	77						2									
Empty	4	4	10	78						2									
Empty	4	4	10	79						2									
Empty	4	4	10	80						2									
Empty	4	4	10	81						2									
Empty	4	4	10	82						2									
Empty	4	4	10	83						2									
Empty	4	4	10	84						2									
Empty	4	4	10	85						2									
Empty	4	4	10	86						2									
Empty	4	4	10	87						2									
Empty	4	4	10	88						2									
Empty	4	4	10	89						2									
Empty	4	4	10	90						2									
Empty	4	4	10	91						2									
Empty	4	4	10	92						2									
Empty	4	4	10	93						2									
Empty	4	4	10	94						2									
Empty	4	4	10	95						2									
Empty	4	4	10	96						2									
Empty	4	4	10	97						2									
Empty	4	4	10	98						2									
Empty	4	4	10	99						2									
Subclone	4	4	10	100	N55/28.5	05/21/07	MZ	CAV3.2		2									
Subclone	4	4	11	1	N55/28.5	05/21/07	MZ	CAV3.2		2									
Subclone	4	4	11	2	N55/28.5	05/21/07	MZ	CAV3.2		2									
Subclone	4	4	11	3	N55/28.5	05/21/07	MZ	CAV3.2		2									
Subclone	4	4	11	4	N69/10.4	06/26/07	MZ	SHANK3		2									
