sample_name	trimmer_id	PlateName	Category	ShowOnWeb	ProteinTarget	ChangeDate	ChangeReason
P36_F5	N290B/26.5	plate36	2	T	ARHGAP4	20200605	
P36_F6	N290B/93.4	plate36	2	T	ARHGAP4	20200605	
P36_F7	N290B/2.1	plate36	2	T	ARHGAP4	20200605	
P36_H11	negativecontrol	plate36		F		20200605	
P36_H12	negativecontrol	plate36		F		20200605	
P4_A1	positivecontrol1_N263/31.1	plate4		F		20200605	
P4_A10	N309A/21.4	plate4	1	T	Histone H4-dimethyl-Arg3	20200605	
P4_A11	N360A/24.1	plate4	1	T	ATF4	20200605	
P4_A12	N56/9.1	plate4	1	T	S-tag	20200605	
P4_A2	N488/25.3	plate4	2	T	SLC13A5/NaCT	20200605	
P4_A3	N103/39.1	plate4	1	T	Aldh1L1	20200605	
P4_A4	N231B/34.1	plate4	1	T	LRRK2/Dardarin	20200605	
P4_A5	N349/96.1	plate4	1	T	Foxi2	20200605	
P4_A6	N299/39.1	plate4	1	T	Histone H2A.Z-acetyl-Lys4/7/11	20200605	
P4_A7	N358/68.4	plate4	1	T	5-formylcytidine	20200605	
P4_A8	N356/71.1	plate4	1	T	SVOP	20200605	
P4_A9	N336B/83.1	plate4	1	T	BAF53a	20200605	
P4_B1	N4/15.1	plate4	1	T	PINK1	20200605	
P4_B10	N326D/13.1.1	plate4	1	T	REEP	20200605	
P4_B11	UNC65.65.18.11 DNC1	plate4		F		20200605	Restricted clone
P4_B12	N451/73.1	plate4	1	T	ICK	20200605	
P4_B2	N377/20.1	plate4	1	T	MAP3K12	20200605	
P4_B3	N377/83.1	plate4	1	T	MAP3K12	20200605	
P4_B4	positivecontrol2	plate4		F		20200605	
P4_B5	N231B/34.1	plate4	1	T	LRRK2/Dardarin	20200605	
P4_B6	N382/14.1	plate4	1	T	MFF	20200605	
P4_B7	N384/63.1	plate4	1	T	Miro2	20200605	
P4_B8	N326D/2.1.1	plate4	1	T	REEP2	20200605	
P4_B9	N4/19.3	plate4	1	T	PINK1	20200605	
P4_C1	N446/80.2	plate4	1	T	CELF4/BRUNOL4	20200605	
P4_C10	N402/46.1	plate4	1	T	Thyroid hormone receptor beta1	20200605	
P4_C11	N403/63.1	plate4	1	T	Pan-Thyroid hormone receptor	20200605	
P4_C12	N428/12.1	plate4	1	T	WRN	20200605	
P4_C2	N463/52.1	plate4	1	T	DEPDC5	20200605	
P4_C3	N104/37.2	plate4	1	T	SNAT1	20200605	
P4_C4	N440/61.1	plate4	1	T	VMAT1	20200605	
P4_C5	N389/9.2	plate4	1	T	TRAK1	20200605	
P4_C6	N390/43.1	plate4	1	T	TRAK2	20200605	
P4_C7	N380/87.2	plate4	1	T	CLN3	20200605	
P4_C8	N400/24.3	plate4	1	T	CLN6	20200605	
P4_C9	N402/13.1	plate4	1	T	Thyroid hormone receptor beta1	20200605	
P4_D1	N421A/85.1	plate4	1	T	ANO5/TMEM16E	20200605	
P4_D10	N332B/15.5	plate4	1	T	BAF53b	20200605	
P4_D11	N191/7.1.2	plate4	1	T	Frataxin	20200605	
P4_D12	N185/7.3	plate4	1	T	NALCN	20200605	
P4_D2	N145/20.1	plate4	1	T	Pan-GRK	20200605	
P4_D3	N4/49.1	plate4	1	T	PINK1	20200605	
P4_D4	N388A/27.1.2	plate4	1	T	Ankyrin-R/G	20200605	
P4_D5	N429/19.1	plate4	1	T	ANO6/TMEM16F	20200605	
P4_D6	N103/31.2	plate4	1	T	Aldh1L1	20200605	
P4_D7	N142/28.5	plate4	1	T	GRK6A/B	20200605	
P4_D8	N357/6.1	plate4	1	T	PINK1	20200605	
P4_D9	N293/50.1.3	plate4	1	T	Histone H3-dimethyl-Arg8	20200605	
P4_E1	N210/5.1	plate4	1	T	PhyH/PAHX	20200605	
P4_E10	N253/25.1	plate4	2	T	Notch1	20200605	
P4_E11	N294A/10.1	plate4	1	T	Brevican	20200605	
P4_E12	N290B/25.5	plate4	1	T	ARHGAP4	20200605	
P4_E2	N202/7.1.5	plate4	1	T	Fig4/Sac3	20200605	
P4_E3	N225A/10.1	plate4	1	T	FGF13/FHF2	20200605	
P4_E4	N411/51.1.1	plate4	1	T	Arx	20200605	
P4_E5	N307/12.1	plate4	1	T	Histone H3-acetyl-Lys56	20200605	
P4_E6	N297/59.1	plate4	1	T	5-hydroxymethylcytidine	20200605	
P4_E7	N104/32.1	plate4	1	T	SNAT1	20200605	
P4_E8	N119/44.1	plate4	1	T	MPP8	20200605	
P4_E9	N253/32.1	plate4	1	T	Notch1	20200605	
P4_F1	N310/21.2	plate4	1	T	Histone H2A.Z/V	20200605	
P4_F10	N232/9.1.1	plate4	1	T	PEX7	20200605	
P4_F11	N421A/36.1	plate4	2	T	ANO5/TMEM16E	20200605	
P4_F12	N456/92.1	plate4	2	T	Proser1	20200605	
P4_F2	N294A/6.1	plate4	1	T	Brevican	20200605	
P4_F3	N324/2.1	plate4	1	T	Rem2	20200605	
P4_F4	N257/25.1.2	plate4	1	T	Phosphoserine-2-OEt	20200605	
P4_F5	N259/48.1.1	plate4	1	T	Phosphoserine-2-OH	20200605	
P4_F6	N262/16.1	plate4	1	T	Phosphoserine-2-OMe	20200605	
P4_F7	N125/10.4	plate4	1	T	Thorase/Atad1	20200605	
P4_F8	N158/28.2	plate4	1	T	Histone H3.3	20200605	
P4_F9	N227/21.1	plate4	1	T	MECP2	20200605	
P4_G1	N193A/13.1	plate4	1	T	Gamma-protocadherin-C4	20200605	
P4_G10	N485/22.4	plate4	1	T	Prrt2	20200605	
P4_G11	N465/11.1	plate4	1	T	GluN2C/NR2C glutamate receptor	20200605	
P4_G12	N454/91.1	plate4	1	T	ANO3/TMEM16C	20200605	
P4_G2	N432/63.1.1.3	plate4	1	T	VSP	20200605	
P4_G3	N432/21.1	plate4	1	T	VSP	20200605	
P4_G4	L123/109.2	plate4	1	T	GABA(A)R, Theta	20200605	
P4_G5	N194/11.1.1	plate4	1	T	QKI-7b	20200605	
P4_G6	N241A/34.1	plate4	1	T	LRRK2/Dardarin	20200605	
P4_G7	N347/42.1	plate4	1	T	ATAT1	20200605	
P4_G8	N345/51.1	plate4	1	T	REEP1	20200605	
P4_G9	L88/86.7	plate4	1	T	TrpM4	20200605	
P4_H1	N456/39.1	plate4	1	T	Proser1	20200605	
P4_H10	N86/20.1	plate4	1	T	GFP	20200605	
P4_H11	negativecontrol	plate4		F		20200605	
P4_H12	negativecontrol	plate4		F		20200605	
P4_H2	N312/10.1	plate4	1	T	NSD1	20200605	
P4_H3	N325B/65.1	plate4	1	T	THAP1	20200605	
P4_H4	N444/63.2.1	plate4	1	T	AGPS neo-epitope	20200605	
P4_H5	N442/28.1.1	plate4	1	T	Alg13	20200605	
P4_H6	N382/69.1	plate4	1	T	MFF	20200605	
P4_H7	N302/10.1	plate4	1	T	BBS3/Arl6	20200605	
P4_H8	N304B/115.1	plate4	1	T	BBS5	20200605	
P4_H9	N356/9.1	plate4	1	T	SVOP	20200605	
P5_A1	positivecontrol1_N263/31.1	plate5		F		20200605	
P5_A10	N486/24.1.1	plate5	3	T	cFos	20200605	
P5_A11	N486/24.1	plate5	2	T	cFos	20200605	
P5_A12	N486/24.2	plate5	3	T	cFos	20200605	
P5_A2	L21/32.1	plate5	3	T	GluA2/GluR2 glutamate receptor	20200605	
P5_A3	L21/32.2	plate5	3	T	GluA2/GluR2 glutamate receptor	20200605	
P5_A4	L21/32.3	plate5	3	T	GluA2/GluR2 glutamate receptor	20200605	
P5_A5	L21/32.4	plate5	3	T	GluA2/GluR2 glutamate receptor	20200605	
P5_A6	L21/32.5	plate5	3	T	GluA2/GluR2 glutamate receptor	20200605	
P5_A7	N486/93.1	plate5	2	T	cFos	20200605	
P5_A8	N486/93.2	plate5	3	T	cFos	20200605	
P5_A9	N486/93.3	plate5	3	T	cFos	20200605	
P5_B1	N486/40.1	plate5	2	T	cFos	20200605	
P5_B10	N86/38.3	plate5	3	T	GFP	20200605	
P5_B11	N86/38.4	plate5	3	T	GFP	20200605	
P5_B12	N86/38.5	plate5	3	T	GFP	20200605	
P5_B2	N486/40.2	plate5	3	T	cFos	20200605	
P5_B3	N86/8.3	plate5	3	T	GFP	20200605	
P5_B4	N86/8.5	plate5	3	T	GFP	20200605	
P5_B5	positivecontrol2	plate5		F		20200605	
P5_B6	N86/8.6	plate5	3	T	GFP	20200605	
P5_B7	N86/8.7	plate5	3	T	GFP	20200605	
P5_B8	N86/8.8	plate5	3	T	GFP	20200605	
P5_B9	N86/38.2	plate5	3	T	GFP	20200605	
P5_C1	N86/8.1	plate5	3	T	GFP	20200605	
P5_C10	N86/44.4	plate5	3	T	GFP	20200605	
P5_C11	N86/44.5	plate5	3	T	GFP	20200605	
P5_C12	N86/8.4	plate5	3	T	GFP	20200605	
P5_C2	N86/8.2	plate5	3	T	GFP	20200605	
P5_C3	N86/34.1	plate5	2	T	GFP	20200605	
P5_C4	N86/34.2	plate5	3	T	GFP	20200605	
P5_C5	N86/34.3	plate5	3	T	GFP	20200605	
P5_C6	N86/34.4	plate5	3	T	GFP	20200605	
P5_C7	N86/34.5	plate5	3	T	GFP	20200605	
P5_C8	N86/44.2	plate5	3	T	GFP	20200605	
P5_C9	N86/44.3	plate5	3	T	GFP	20200605	
P5_D1	N86/38.1	plate5	3	T	GFP	20200605	Corrected clone #
P5_D10	N86/8.3.5.1	plate5	3	T	GFP	20200605	
P5_D11	N86/8.3.5.3	plate5	3	T	GFP	20200605	
P5_D12	N86/8.3.5.4	plate5	3	T	GFP	20200605	
P5_D2	N86/8.3.1	plate5	3	T	GFP	20200605	
P5_D3	N86/8.3.2	plate5	3	T	GFP	20200605	
P5_D4	N86/8.3.3	plate5	3	T	GFP	20200605	
P5_D5	N86/8.3.5	plate5	3	T	GFP	20200605	
P5_D6	N86/8.3.6	plate5	3	T	GFP	20200605	
P5_D7	N86/8.3.7	plate5	3	T	GFP	20200605	
P5_D8	N86/8.3.8	plate5	3	T	GFP	20200605	
P5_D9	N86/8.3.5	plate5	3	T	GFP	20200605	
P5_E1	N86/8.3.5.5	plate5	3	T	GFP	20200605	
P5_E10	N355/1.3	plate5	3	T	GluA1/GluR1 glutamate receptor	20200605	
P5_E11	N355/1.4	plate5	3	T	GluA1/GluR1 glutamate receptor	20200605	
P5_E12	N355/1.1	plate5	3	T	GluA1/GluR1 glutamate receptor	20200605	
P5_E2	N86/8.3.5.8	plate5	3	T	GFP	20200605	
P5_E3	N86/8.3.5.9	plate5	3	T	GFP	20200605	
P5_E4	N86/8.3.5.2	plate5	3	T	GFP	20200605	
P5_E5	N86/8.3.5.6	plate5	3	T	GFP	20200605	
P5_E6	N86/8.3.5.7	plate5	3	T	GFP	20200605	
P5_E7	N86/8.3.5.10	plate5	3	T	GFP	20200605	
P5_E8	N86/8.5.3.1	plate5	3	T	GFP	20200605	
P5_E9	N355/1.2	plate5	3	T	GluA1/GluR1 glutamate receptor	20200605	
P5_F1	N86/17.2	plate5	2	T	GFP	20200605	
P5_F10	N86/44.1	plate5	3	T	GFP	20200605	
P5_F11	N86/36.1	plate5	2	T	GFP	20200605	
P5_F12	N486/25.1	plate5	3	T	cFos	20200605	
P5_F2	N86/17.3	plate5	3	T	GFP	20200605	
P5_F3	N86/17.4	plate5	3	T	GFP	20200605	
P5_F4	N86/17.5	plate5	3	T	GFP	20200605	
P5_F5	N86/8.1A	plate5	3	T	GFP	20200605	
P5_F6	N86/8.2A	plate5	3	T	GFP	20200605	
P5_F7	N86/8.3A	plate5	3	T	GFP	20200605	
P5_F8	N86/20.2	plate5	3	T	GFP	20200605	
P5_F9	N86/20.1	plate5	3	T	GFP	20200605	
P5_G1	N486/25.2	plate5	3	T	cFos	20200605	
P5_G10	N486/76.2	plate5	3	T	cFos	20200605	
P5_G11	N486/76.3	plate5	3	T	cFos	20200605	
P5_G12	N486/76.4	plate5	3	T	cFos	20200605	
P5_G2	N486/25.3	plate5	3	T	cFos	20200605	
P5_G3	N486/25.4	plate5	3	T	cFos	20200605	
P5_G4	N486/25.5	plate5	3	T	cFos	20200605	
P5_G5	N486/32.1	plate5	3	T	cFos	20200605	
P5_G6	N486/32.2	plate5	3	T	cFos	20200605	
P5_G7	N486/32.3	plate5	3	T	cFos	20200605	
P5_G8	N486/32.4	plate5	3	T	cFos	20200605	
P5_G9	N486/32.5	plate5	3	T	cFos	20200605	
P5_H1	N486/76.5	plate5	3	T	cFos	20200605	
P5_H10	EMPTY	plate5		F		20200605	Empty
P5_H11	negativecontrol1	plate5		F		20200605	
P5_H12	negativecontrol2	plate5		F		20200605	
P5_H2	N486/78.1	plate5	2	T	cFos	20200605	
P5_H3	N486/78.2	plate5	3	T	cFos	20200605	
P5_H4	N486/78.3	plate5	3	T	cFos	20200605	
P5_H5	N486/78.4	plate5	3	T	cFos	20200605	
P5_H6	N486/78.5	plate5	3	T	cFos	20200605	
P5_H7	N486/24.1.2	plate5	3	T	cFos	20200605	
P5_H8	N486/24.1.4	plate5	3	T	cFos	20200605	
P5_H9	N486/24.1.3	plate5	3	T	cFos	20200605	
P6_A1	positivecontrol1_N52A/42.1	plate6		F		20200605	
P6_A10	L124/4.8	plate6	3	T	Bassoon	20200605	
P6_A11	L124/35.2	plate6	3	T	Bassoon	20200605	
P6_A12	L124/41.1.6	plate6	3	T	Bassoon	20200605	
P6_A2	L124/107.1.1	plate6	3	T	Bassoon	20200605	
P6_A3	L124/107.1.3	plate6	3	T	Bassoon	20200605	
P6_A4	L124/107.1.4	plate6	3	T	Bassoon	20200605	
P6_A5	L124/107.1.5	plate6	3	T	Bassoon	20200605	
P6_A6	L124/107.1	plate6	2	T	Bassoon	20200605	
P6_A7	L124/107.3	plate6	3	T	Bassoon	20200605	
P6_A8	L124/107.4	plate6	3	T	Bassoon	20200605	
P6_A9	L124/107.1.2	plate6	3	T	Bassoon	20200605	
P6_B1	L124/114.4.2	plate6	3	T	Bassoon	20200605	
P6_B10	L124/107.5	plate6	3	T	Bassoon	20200605	
P6_B11	N308/1.1	plate6	2	T	GluN1/NR1 glutamate receptor	20200605	
P6_B12	N308/1.2	plate6	3	T	GluN1/NR1 glutamate receptor	20200605	
P6_B2	L124/41.1.5	plate6	3	T	Bassoon	20200605	
P6_B3	L124/114.4.1	plate6	3	T	Bassoon	20200605	
P6_B4	L124/41.1.1	plate6	3	T	Bassoon	20200605	
P6_B5	L124/41.1.2	plate6	3	T	Bassoon	20200605	
P6_B6	positivecontrol2	plate6		F		20200605	
P6_B7	L124/41.1.3	plate6	3	T	Bassoon	20200605	
P6_B8	L124/41.1.4	plate6	3	T	Bassoon	20200605	
P6_B9	L124/107.2	plate6	3	T	Bassoon	20200605	
P6_C1	N308/1.3	plate6	3	T	GluN1/NR1 glutamate receptor	20200605	
P6_C10	N308/48.7	plate6	3	T	GluN1/NR1 glutamate receptor	20200605	
P6_C11	N308/48.8	plate6	3	T	GluN1/NR1 glutamate receptor	20200605	
P6_C12	N308/48.9	plate6	3	T	GluN1/NR1 glutamate receptor	20200605	
P6_C2	N308/1.4	plate6	3	T	GluN1/NR1 glutamate receptor	20200605	
P6_C3	N308/1.5	plate6	3	T	GluN1/NR1 glutamate receptor	20200605	
P6_C4	N308/48.1	plate6	3	T	GluN1/NR1 glutamate receptor	20200605	
P6_C5	N308/48.2	plate6	3	T	GluN1/NR1 glutamate receptor	20200605	
P6_C6	N308/48.3	plate6	3	T	GluN1/NR1 glutamate receptor	20200605	
P6_C7	N308/48.4	plate6	3	T	GluN1/NR1 glutamate receptor	20200605	
P6_C8	N308/48.5	plate6	3	T	GluN1/NR1 glutamate receptor	20200605	
P6_C9	N308/48.6	plate6	3	T	GluN1/NR1 glutamate receptor	20200605	
P6_D1	N308/48.10	plate6	3	T	GluN1/NR1 glutamate receptor	20200605	
P6_D10	N355A/109.5	plate6	3	T	GluA1/GluR1 glutamate receptor	20200605	
P6_D11	N355A/109.6	plate6	3	T	GluA1/GluR1 glutamate receptor	20200605	
P6_D12	N355A/109.2	plate6	3	T	GluA1/GluR1 glutamate receptor	20200605	
P6_D2	L124/35.3	plate6	3	T	Bassoon	20200605	
P6_D3	L124/35.4	plate6	3	T	Bassoon	20200605	
P6_D4	L124/35.5	plate6	3	T	Bassoon	20200605	
P6_D5	L124/35.7	plate6	3	T	Bassoon	20200605	
P6_D6	L124/35.8	plate6	3	T	Bassoon	20200605	
P6_D7	L124/41.1	plate6	2	T	Bassoon	20200605	
P6_D8	L124/41.2	plate6	3	T	Bassoon	20200605	
P6_D9	L124/41.3	plate6	3	T	Bassoon	20200605	
P6_E1	N355A/109.3	plate6	3	T	GluA1/GluR1 glutamate receptor	20200605	
P6_E10	L124/114.1	plate6	2	T	Bassoon	20200605	
P6_E11	L124/114.2	plate6	3	T	Bassoon	20200605	
P6_E12	L124/114.3	plate6	3	T	Bassoon	20200605	
P6_E2	N355A/109.4	plate6	3	T	GluA1/GluR1 glutamate receptor	20200605	
P6_E3	N355A/2.2	plate6	3	T	GluA1/GluR1 glutamate receptor	20200605	
P6_E4	N355A/90.1	plate6	2	T	GluA1/GluR1 glutamate receptor	20200605	
P6_E5	N355A/2.1	plate6	2	T	GluA1/GluR1 glutamate receptor	20200605	
P6_E6	N355A/90.2	plate6	3	T	GluA1/GluR1 glutamate receptor	20200605	
P6_E7	N355A/90.3	plate6	3	T	GluA1/GluR1 glutamate receptor	20200605	
P6_E8	L124/41.5	plate6	3	T	Bassoon	20200605	
P6_E9	L124/41.6	plate6	3	T	Bassoon	20200605	
P6_F1	L124/114.4	plate6	3	T	Bassoon	20200605	
P6_F10	L124/4.7	plate6	3	T	Bassoon	20200605	
P6_F11	L124/41.4	plate6	3	T	Bassoon	20200605	
P6_F12	L124/41.7	plate6	3	T	Bassoon	20200605	
P6_F2	L124/114.5	plate6	3	T	Bassoon	20200605	
P6_F3	L124/114.6	plate6	3	T	Bassoon	20200605	
P6_F4	L124/114.7	plate6	3	T	Bassoon	20200605	
P6_F5	L124/114.8	plate6	3	T	Bassoon	20200605	
P6_F6	L124/114.9	plate6	3	T	Bassoon	20200605	
P6_F7	L124/114.10	plate6	3	T	Bassoon	20200605	
P6_F8	L124/35.9	plate6	3	T	Bassoon	20200605	
P6_F9	L124/4.2	plate6	3	T	Bassoon	20200605	
P6_G1	L124/4.1	plate6	2	T	Bassoon	20200605	
P6_G10	N355A/2.3	plate6	3	T	GluA1/GluR1 glutamate receptor	20200605	
P6_G11	N355A/2.4	plate6	3	T	GluA1/GluR1 glutamate receptor	20200605	
P6_G12	N355A/2.5	plate6	3	T	GluA1/GluR1 glutamate receptor	20200605	
P6_G2	L124/4.4	plate6	3	T	Bassoon	20200605	
P6_G3	L124/4.3	plate6	3	T	Bassoon	20200605	
P6_G4	L124/4.5	plate6	3	T	Bassoon	20200605	
P6_G5	L124/4.6	plate6	3	T	Bassoon	20200605	
P6_G6	L124/35.1	plate6	2	T	Bassoon	20200605	
P6_G7	N355A/90.8	plate6	3	T	GluA1/GluR1 glutamate receptor	20200605	
P6_G8	N355A/91.1	plate6	2	T	GluA1/GluR1 glutamate receptor	20200605	
P6_G9	N355A/91.5	plate6	3	T	GluA1/GluR1 glutamate receptor	20200605	
P6_H1	N355A/90.10	plate6	3	T	GluA1/GluR1 glutamate receptor	20200605	
P6_H10	N355A/109.1	plate6	2	T	GluA1/GluR1 glutamate receptor	20200605	
P6_H11	negativecontrol1	plate6		F		20200605	
P6_H12	negativecontrol2	plate6		F		20200605	
P6_H2	N355A/90.4	plate6	3	T	GluA1/GluR1 glutamate receptor	20200605	
P6_H3	N355A/90.5	plate6	3	T	GluA1/GluR1 glutamate receptor	20200605	
P6_H4	N355A/90.6	plate6	3	T	GluA1/GluR1 glutamate receptor	20200605	
P6_H5	N355A/90.7	plate6	3	T	GluA1/GluR1 glutamate receptor	20200605	
P6_H6	N355A/90.9	plate6	3	T	GluA1/GluR1 glutamate receptor	20200605	
P6_H7	N355A/91.2	plate6	3	T	GluA1/GluR1 glutamate receptor	20200605	
P6_H8	N355A/91.3	plate6	3	T	GluA1/GluR1 glutamate receptor	20200605	
P6_H9	N355A/91.4	plate6	3	T	GluA1/GluR1 glutamate receptor	20200605	
P7_A1	positivecontrol1_N52A/42.1	plate7		F		20200605	
P7_A10	N399/19.3	plate7	3	T	GABA(A)R, Alpha2	20200605	
P7_A11	N399/19.4	plate7	3	T	GABA(A)R, Alpha2	20200605	
P7_A12	N399/21.2	plate7	3	T	GABA(A)R, Alpha2	20200605	
P7_A2	N229A/32.10	plate7	3	T	GABA(A)R, Alpha6	20200605	
P7_A3	N229A/32.6	plate7	3	T	GABA(A)R, Alpha6	20200605	
P7_A4	N229A/32.7	plate7	3	T	GABA(A)R, Alpha6	20200605	
P7_A5	N229A/32.8	plate7	3	T	GABA(A)R, Alpha6	20200605	
P7_A6	N229A/32.9	plate7	3	T	GABA(A)R, Alpha6	20200605	
P7_A7	N399/14.1	plate7	2	T	GABA(A)R, Alpha2	20200605	
P7_A8	N399/14.2	plate7	3	T	GABA(A)R, Alpha2	20200605	
P7_A9	N399/14.3	plate7	3	T	GABA(A)R, Alpha2	20200605	
P7_B1	N399/21.3	plate7	3	T	GABA(A)R, Alpha2	20200605	
P7_B10	N95/43.2	plate7	3	T	GABA(A)R, Alpha1	20200605	
P7_B11	N95/43.3	plate7	3	T	GABA(A)R, Alpha1	20200605	
P7_B12	N95/43.4	plate7	3	T	GABA(A)R, Alpha1	20200605	
P7_B2	N399/21.4	plate7	3	T	GABA(A)R, Alpha2	20200605	
P7_B3	N399/21.5	plate7	3	T	GABA(A)R, Alpha2	20200605	
P7_B4	N399/45.1	plate7	2	T	GABA(A)R, Alpha2	20200605	
P7_B5	N399/19.2	plate7	3	T	GABA(A)R, Alpha2	20200605	
P7_B6	N399/21.1	plate7	2	T	GABA(A)R, Alpha2	20200605	
P7_B7	positivecontrol2	plate7		F		20200605	
P7_B8	N95/35.4	plate7	3	T	GABA(A)R, Alpha1	20200605	
P7_B9	N95/43.1	plate7	2	T	GABA(A)R, Alpha1	20200605	
P7_C1	N95/43.5	plate7	3	T	GABA(A)R, Alpha1	20200605	
P7_C10	N96/55.5	plate7	3	T	GABA(A)R, Beta1	20200605	
P7_C11	N415/24.1	plate7	3	T	GABA(A)R, Alpha5	20200605	
P7_C12	N415/24.2	plate7	3	T	GABA(A)R, Alpha5	20200605	
P7_C2	N95/35.2	plate7	3	T	GABA(A)R, Alpha1	20200605	
P7_C3	N95/35.3	plate7	3	T	GABA(A)R, Alpha1	20200605	
P7_C4	N96/53.2	plate7	2	T	GABA(A)R, Beta1	20200605	
P7_C5	N96/53.3	plate7	3	T	GABA(A)R, Beta1	20200605	
P7_C6	N96/53.4	plate7	3	T	GABA(A)R, Beta1	20200605	
P7_C7	N96/53.5	plate7	3	T	GABA(A)R, Beta1	20200605	
P7_C8	N96/55.1	plate7	3	T	GABA(A)R, Beta1	20200605	
P7_C9	N96/55.4	plate7	3	T	GABA(A)R, Beta1	20200605	
P7_D1	N415/24.3	plate7	3	T	GABA(A)R, Alpha5	20200605	
P7_D10	N229/23.2	plate7	3	T	GABA(A)R, Alpha6	20200605	
P7_D11	N229/23.4	plate7	3	T	GABA(A)R, Alpha6	20200605	
P7_D12	N95/35.1	plate7	3	T	GABA(A)R, Alpha1	20200605	
P7_D2	N415/24.4	plate7	3	T	GABA(A)R, Alpha5	20200605	
P7_D3	N415/24.5	plate7	3	T	GABA(A)R, Alpha5	20200605	
P7_D4	N415/31.1	plate7	2	T	GABA(A)R, Alpha5	20200605	
P7_D5	N415/31.2	plate7	3	T	GABA(A)R, Alpha5	20200605	
P7_D6	N415/31.3	plate7	3	T	GABA(A)R, Alpha5	20200605	
P7_D7	N415/31.4	plate7	3	T	GABA(A)R, Alpha5	20200605	
P7_D8	N415/31.5	plate7	3	T	GABA(A)R, Alpha5	20200605	
P7_D9	N229/23.1	plate7	2	T	GABA(A)R, Alpha6	20200605	
P7_E1	N415/66.2	plate7	3	T	GABA(A)R, Alpha5	20200605	
P7_E10	N229A/89.4	plate7	3	T	GABA(A)R, Alpha6	20200605	
P7_E11	N229A/89.5	plate7	3	T	GABA(A)R, Alpha6	20200605	
P7_E12	N186/8.1	plate7	3	T	Dopamine D2 receptor	20200605	
P7_E2	N229A/32.1	plate7	3	T	GABA(A)R, Alpha6	20200605	
P7_E3	N229A/32.2	plate7	3	T	GABA(A)R, Alpha6	20200605	
P7_E4	N229A/32.3	plate7	3	T	GABA(A)R, Alpha6	20200605	
P7_E5	N229A/32.4	plate7	3	T	GABA(A)R, Alpha6	20200605	
P7_E6	N229A/32.5	plate7	3	T	GABA(A)R, Alpha6	20200605	
P7_E7	N229A/37.1	plate7	2	T	GABA(A)R, Alpha6	20200605	
P7_E8	N229A/89.1	plate7	2	T	GABA(A)R, Alpha6	20200605	
P7_E9	N229A/89.3	plate7	3	T	GABA(A)R, Alpha6	20200605	
P7_F1	N186/6.1	plate7	2	T	Dopamine D2 receptor	20200605	
P7_F10	N186/26.1	plate7	2	T	Dopamine D2 receptor	20200605	
P7_F11	N186/31.1	plate7	2	T	Dopamine D2 receptor	20200605	
P7_F12	N186/31.2	plate7	3	T	Dopamine D2 receptor	20200605	
P7_F2	N186/29.1	plate7	3	T	Dopamine D2 receptor	20200605	
P7_F3	N186/23.1	plate7	2	T	Dopamine D2 receptor	20200605	
P7_F4	N186/26.2	plate7	3	T	Dopamine D2 receptor	20200605	
P7_F5	N186/26.3	plate7	3	T	Dopamine D2 receptor	20200605	
P7_F6	N186/26.5	plate7	3	T	Dopamine D2 receptor	20200605	
P7_F7	N186/31.3	plate7	3	T	Dopamine D2 receptor	20200605	
P7_F8	N186/31.4	plate7	3	T	Dopamine D2 receptor	20200605	
P7_F9	N186/31.5	plate7	3	T	Dopamine D2 receptor	20200605	
P7_G1	N186/8.2	plate7	3	T	Dopamine D2 receptor	20200605	
P7_G10	N186A/30.2	plate7	3	T	Dopamine D2 receptor	20200605	
P7_G11	N186A/30.3	plate7	3	T	Dopamine D2 receptor	20200605	
P7_G12	L124/41.8	plate7	3	T	Bassoon	20200605	
P7_G2	N186/8.3	plate7	3	T	Dopamine D2 receptor	20200605	
P7_G3	N186/29.1.1	plate7	3	T	Dopamine D2 receptor	20200605	
P7_G4	N186A/4.1	plate7	2	T	Dopamine D2 receptor	20200605	
P7_G5	N186A/4.2	plate7	3	T	Dopamine D2 receptor	20200605	
P7_G6	N186A/4.3	plate7	3	T	Dopamine D2 receptor	20200605	
P7_G7	N186A/4.4	plate7	3	T	Dopamine D2 receptor	20200605	
P7_G8	N186A/4.5	plate7	3	T	Dopamine D2 receptor	20200605	
P7_G9	N186A/30.1	plate7	2	T	Dopamine D2 receptor	20200605	
P7_H1	L124/59.2	plate7	3	T	Bassoon	20200605	
P7_H10	N87/25.2.1	plate7	3	T	GABA(A)R, Beta3	20200605	
P7_H11	negativecontrol1	plate7		F		20200605	
P7_H12	negativecontrol2	plate7		F		20200605	
P7_H2	L124/68.1	plate7	2	T	Bassoon	20200605	
P7_H3	L124/68.2	plate7	3	T	Bassoon	20200605	
P7_H4	L124/68.3	plate7	3	T	Bassoon	20200605	
P7_H5	L124/59.2.1	plate7	3	T	Bassoon	20200605	
P7_H6	L124/59.2.2	plate7	3	T	Bassoon	20200605	
P7_H7	L124/59.2.3	plate7	3	T	Bassoon	20200605	
P7_H8	L124/59.2.4	plate7	3	T	Bassoon	20200605	
P7_H9	L124/59.2.5	plate7	3	T	Bassoon	20200605	
P8_A1	positivecontrol1_N52A/42.1	plate8		F		20200605	
P8_A10	N399/68.3	plate8	3	T	GABA(A)R, Alpha2	20200605	
P8_A11	N399/68.4	plate8	3	T	GABA(A)R, Alpha2	20200605	
P8_A12	N399/68.5	plate8	3	T	GABA(A)R, Alpha2	20200605	
