sample_name	trimmer_id	PlateName	SeqYear	Dropout? Missing	Dropout resolution	Category	ShowOnWeb	ProteinTarget	ChangeDate	ChangeReason
P10R_E1	N279A/29.8	plate10R	Year2	n/a-n/a		2	T	GluK5/Grik5/KA2 kainate receptor	20201109	Corrected category
P44_G4	N279A/30	plate44	Year1	n/a-n/a		4	T	GluK5/Grik5/KA2 kainate receptor	20200619	
P10_E10	N279A/36.1	plate10	Year1	n/a-n/a		2	F	GluK5/Grik5/KA2 kainate receptor	20201109	Plate failed to yield seq so redone as Plate10R
P10R_E10	N279A/36.1	plate10R	Year2	Dec2020dropout-Both		2	T	GluK5/Grik5/KA2 kainate receptor	20201109	
P10_E11	N279A/36.2	plate10	Year1	n/a-n/a		2	F	GluK5/Grik5/KA2 kainate receptor	20201109	Plate failed to yield seq so redone as Plate10R, corrected category
P10R_E11	N279A/36.2	plate10R	Year2	Dec2020dropout-Both		2	T	GluK5/Grik5/KA2 kainate receptor	20201109	Corrected category
P10_E12	N279A/36.3	plate10	Year1	n/a-n/a		2	F	GluK5/Grik5/KA2 kainate receptor	20201109	Plate failed to yield seq so redone as Plate10R, corrected category
P10R_E12	N279A/36.3	plate10R	Year2	Dec2020dropout-Both		2	T	GluK5/Grik5/KA2 kainate receptor	20201109	Corrected category
P10_F1	N279A/36.4	plate10	Year1	n/a-n/a		2	F	GluK5/Grik5/KA2 kainate receptor	20201109	Plate failed to yield seq so redone as Plate10R, corrected category
P10R_F1	N279A/36.4	plate10R	Year2	Dec2020dropout-Both		2	T	GluK5/Grik5/KA2 kainate receptor	20201109	Corrected category
P10_F2	N279A/36.5	plate10	Year1	n/a-n/a		2	F	GluK5/Grik5/KA2 kainate receptor	20201109	Plate failed to yield seq so redone as Plate10R, corrected category
P10R_F2	N279A/36.5	plate10R	Year2	Dec2020dropout-Both		2	T	GluK5/Grik5/KA2 kainate receptor	20201109	Corrected category
P44_G5	N279A/40	plate44	Year1	n/a-n/a		4	T	GluK5/Grik5/KA2 kainate receptor	20200619	
P44_G6	N279A/41	plate44	Year1	n/a-n/a		4	T	GluK5/Grik5/KA2 kainate receptor	20200619	
P10_E2	N279A/42.1	plate10	Year1	n/a-n/a		2	F	GluK5/Grik5/KA2 kainate receptor	20201109	Plate failed to yield seq so redone as Plate10R
P10R_E2	N279A/42.1	plate10R	Year2	Dec2020dropout-Both		2	T	GluK5/Grik5/KA2 kainate receptor	20201109	
P10_E3	N279A/42.2	plate10	Year1	n/a-n/a		2	F	GluK5/Grik5/KA2 kainate receptor	20201109	Plate failed to yield seq so redone as Plate10R, corrected category
P10R_E3	N279A/42.2	plate10R	Year2	Dec2020dropout-Both		2	T	GluK5/Grik5/KA2 kainate receptor	20201109	Corrected category
P10_E4	N279A/42.3	plate10	Year1	n/a-n/a		2	F	GluK5/Grik5/KA2 kainate receptor	20201109	Plate failed to yield seq so redone as Plate10R, corrected category
P10R_E4	N279A/42.3	plate10R	Year2	Dec2020dropout-Both		2	T	GluK5/Grik5/KA2 kainate receptor	20201109	Corrected category
P10_E5	N279A/42.4	plate10	Year1	n/a-n/a		2	F	GluK5/Grik5/KA2 kainate receptor	20201109	Plate failed to yield seq so redone as Plate10R, corrected category
P10R_E5	N279A/42.4	plate10R	Year2	Dec2020dropout-Both		2	T	GluK5/Grik5/KA2 kainate receptor	20201109	Corrected category
P10_E6	N279A/42.5	plate10	Year1	n/a-n/a		2	F	GluK5/Grik5/KA2 kainate receptor	20201109	Plate failed to yield seq so redone as Plate10R, corrected category
P10R_E6	N279A/42.5	plate10R	Year2	Dec2020dropout-Both		2	T	GluK5/Grik5/KA2 kainate receptor	20201109	Corrected category
P10_E7	N279A/42.6	plate10	Year1	n/a-n/a		2	F	GluK5/Grik5/KA2 kainate receptor	20201109	Plate failed to yield seq so redone as Plate10R, corrected category
P10R_E7	N279A/42.6	plate10R	Year2	Dec2020dropout-Both		2	T	GluK5/Grik5/KA2 kainate receptor	20201109	Corrected category
P10_E8	N279A/42.7	plate10	Year1	n/a-n/a		2	F	GluK5/Grik5/KA2 kainate receptor	20201109	Plate failed to yield seq so redone as Plate10R, corrected category
P10R_E8	N279A/42.7	plate10R	Year2	Dec2020dropout-Both		2	T	GluK5/Grik5/KA2 kainate receptor	20201109	Corrected category
P10_E9	N279A/42.8	plate10	Year1	n/a-n/a		2	F	GluK5/Grik5/KA2 kainate receptor	20201109	Plate failed to yield seq so redone as Plate10R, corrected category
P10R_E9	N279A/42.8	plate10R	Year2	Dec2020dropout-Both		2	T	GluK5/Grik5/KA2 kainate receptor	20201109	Corrected category
P10_F7	N279A/42.9.1.1	plate10	Year1	n/a-n/a		2	F	GluK5/Grik5/KA2 kainate receptor	20201109	Plate failed to yield seq so redone as Plate10R, corrected category
P10R_F7	N279A/42.9.1.1	plate10R	Year2	Dec2020dropout-Both		2	T	GluK5/Grik5/KA2 kainate receptor	20201109	Corrected category
P10_F6	N279A/42.9.2	plate10	Year1	n/a-n/a		2	F	GluK5/Grik5/KA2 kainate receptor	20201109	Plate failed to yield seq so redone as Plate10R, corrected category
P10R_F6	N279A/42.9.2	plate10R	Year2	Dec2020dropout-Both		2	T	GluK5/Grik5/KA2 kainate receptor	20201109	Corrected category
P10_D5	N279A/42.9.3	plate10	Year1	Dec2020dropout-HC	n/a, no show on web (control, expecting better seq from redo, just corroborating, etc.)	2	F	GluK5/Grik5/KA2 kainate receptor	20201109	Plate failed to yield seq so redone as Plate10R, corrected category
P10R_D5	N279A/42.9.3	plate10R	Year2	Dec2020dropout-HC		2	T	GluK5/Grik5/KA2 kainate receptor	20201109	Corrected category
P10_D6	N279A/42.9.4	plate10	Year1	Dec2020dropout-HC	n/a, no show on web (control, expecting better seq from redo, just corroborating, etc.)	2	F	GluK5/Grik5/KA2 kainate receptor	20201109	Plate failed to yield seq so redone as Plate10R, corrected category
P10R_D6	N279A/42.9.4	plate10R	Year2	Dec2020dropout-HC		2	T	GluK5/Grik5/KA2 kainate receptor	20201109	Corrected category
P10_D7	N279A/42.9.5	plate10	Year1	Dec2020dropout-HC	n/a, no show on web (control, expecting better seq from redo, just corroborating, etc.)	2	F	GluK5/Grik5/KA2 kainate receptor	20201109	Plate failed to yield seq so redone as Plate10R, corrected category
P10R_D7	N279A/42.9.5	plate10R	Year2	n/a-n/a		2	T	GluK5/Grik5/KA2 kainate receptor	20201109	Corrected category
P10_D8	N279A/42.9.6	plate10	Year1	Dec2020dropout-HC	n/a, no show on web (control, expecting better seq from redo, just corroborating, etc.)	2	F	GluK5/Grik5/KA2 kainate receptor	20201109	Plate failed to yield seq so redone as Plate10R, corrected category
P10R_D8	N279A/42.9.6	plate10R	Year2	Dec2020dropout-HC		2	T	GluK5/Grik5/KA2 kainate receptor	20201109	Corrected category
P10_A5	N279A/49.2	plate10	Year1	Dec2020dropout-HC	n/a, no show on web (control, expecting better seq from redo, just corroborating, etc.)	2	F	GluK5/Grik5/KA2 kainate receptor	20201109	Plate failed to yield seq so redone as Plate10R
P10R_A5	N279A/49.2	plate10R	Year2	Dec2020dropout-Both		2	T	GluK5/Grik5/KA2 kainate receptor	20201109	
P37_B1	N279A/79.1	plate37	Year1	n/a-n/a		2	T	GluK5/Grik5/KA2 kainate receptor	20200619	
P10_B6	N279B/108.1	plate10	Year1	n/a-n/a		2	F	GluK5/Grik5/KA2 kainate receptor	20201109	Plate failed to yield seq so redone as Plate10R
P10R_B6	N279B/108.1	plate10R	Year2	Dec2020dropout-Both		2	T	GluK5/Grik5/KA2 kainate receptor	20201109	
P10_B7	N279B/108.2	plate10	Year1	n/a-n/a		2	F	GluK5/Grik5/KA2 kainate receptor	20201109	Plate failed to yield seq so redone as Plate10R, corrected category
P10R_B7	N279B/108.2	plate10R	Year2	Dec2020dropout-Both		2	T	GluK5/Grik5/KA2 kainate receptor	20201109	Corrected category
P10_B8	N279B/108.4	plate10	Year1	n/a-n/a		2	F	GluK5/Grik5/KA2 kainate receptor	20201109	Plate failed to yield seq so redone as Plate10R, corrected category
P10R_B8	N279B/108.4	plate10R	Year2	Dec2020dropout-Both		2	T	GluK5/Grik5/KA2 kainate receptor	20201109	Corrected category
P10_B9	N279B/108.5	plate10	Year1	Dec2020dropout-Both	n/a, no show on web (control, expecting better seq from redo, just corroborating, etc.)	2	F	GluK5/Grik5/KA2 kainate receptor	20201109	Plate failed to yield seq so redone as Plate10R, corrected category
P10R_B9	N279B/108.5	plate10R	Year2	Dec2020dropout-Both		2	T	GluK5/Grik5/KA2 kainate receptor	20201109	Corrected category
P10_A8	N279B/27.1	plate10	Year1	n/a-n/a		1	F	GluK5/Grik5/KA2 kainate receptor	20201109	Plate failed to yield seq so redone as Plate10R
P10R_A8	N279B/27.1	plate10R	Year2	Dec2020dropout-Both		1	T	GluK5/Grik5/KA2 kainate receptor	20201109	
P75_D3	N279B/27.1	plate75	Year2			1	T	GluK5/Grik5/KA2 kainate receptor	20210312	
P75_G1	N279B/27.1	plate75	Year2			1	T	GluK5/Grik5/KA2 kainate receptor	20210312	
P10_A9	N279B/27.2	plate10	Year1	n/a-n/a		3	F	GluK5/Grik5/KA2 kainate receptor	20201109	Plate failed to yield seq so redone as Plate10R
P10R_A9	N279B/27.2	plate10R	Year2	Dec2020dropout-Both		3	T	GluK5/Grik5/KA2 kainate receptor	20201109	
P10_A10	N279B/27.3	plate10	Year1	n/a-n/a		3	F	GluK5/Grik5/KA2 kainate receptor	20201109	Plate failed to yield seq so redone as Plate10R
P10R_A10	N279B/27.3	plate10R	Year2	Dec2020dropout-Both		3	T	GluK5/Grik5/KA2 kainate receptor	20201109	
P10_A11	N279B/27.4	plate10	Year1	n/a-n/a		3	F	GluK5/Grik5/KA2 kainate receptor	20201109	Plate failed to yield seq so redone as Plate10R
P10R_A11	N279B/27.4	plate10R	Year2	Dec2020dropout-Both		3	T	GluK5/Grik5/KA2 kainate receptor	20201109	
P10_A12	N279B/27.5	plate10	Year1	n/a-n/a		3	F	GluK5/Grik5/KA2 kainate receptor	20201109	Plate failed to yield seq so redone as Plate10R
P10R_A12	N279B/27.5	plate10R	Year2	Dec2020dropout-Both		3	T	GluK5/Grik5/KA2 kainate receptor	20201109	
Psanger_149451	N279B/27R	Sanger_samples		n/a-n/a		6	T	GluK5/Grik5/KA2 kainate receptor	20200706	
P10_B1	N279B/57.1	plate10	Year1	Dec2020dropout-HC	n/a, no show on web (control, expecting better seq from redo, just corroborating, etc.)	2	F	GluK5/Grik5/KA2 kainate receptor	20201109	Plate failed to yield seq so redone as Plate10R
P10R_B1	N279B/57.1	plate10R	Year2	Dec2020dropout-HC		2	T	GluK5/Grik5/KA2 kainate receptor	20201109	
P10_B2	N279B/57.2	plate10	Year1	n/a-n/a		2	F	GluK5/Grik5/KA2 kainate receptor	20201109	Plate failed to yield seq so redone as Plate10R, corrected category
P10R_B2	N279B/57.2	plate10R	Year2	Dec2020dropout-Both		2	T	GluK5/Grik5/KA2 kainate receptor	20201109	Corrected category
P10_B11	N279B/64.1	plate10	Year1	n/a-n/a		2	F	GluK5/Grik5/KA2 kainate receptor	20201109	Plate failed to yield seq so redone as Plate10R
P10R_B11	N279B/64.1	plate10R	Year2	Dec2020dropout-Both		2	T	GluK5/Grik5/KA2 kainate receptor	20201109	
P10_B3	N279B/86.1	plate10	Year1	n/a-n/a		2	F	GluK5/Grik5/KA2 kainate receptor	20201109	Plate failed to yield seq so redone as Plate10R
P10R_B3	N279B/86.1	plate10R	Year2	Dec2020dropout-Both		2	T	GluK5/Grik5/KA2 kainate receptor	20201109	
P10_B4	N279B/86.2	plate10	Year1	n/a-n/a		2	F	GluK5/Grik5/KA2 kainate receptor	20201109	Plate failed to yield seq so redone as Plate10R, corrected category
P10R_B4	N279B/86.2	plate10R	Year2	Dec2020dropout-Both		2	T	GluK5/Grik5/KA2 kainate receptor	20201109	Corrected category
P10_B5	N279B/86.3	plate10	Year1	n/a-n/a		2	F	GluK5/Grik5/KA2 kainate receptor	20201109	Plate failed to yield seq so redone as Plate10R, corrected category
P10R_B5	N279B/86.3	plate10R	Year2	Dec2020dropout-Both		2	T	GluK5/Grik5/KA2 kainate receptor	20201109	Corrected category
P29_B6	N28/15.1	plate29	Year1	n/a-n/a		2	T	VGlut1	20200428	
P29_C2	N28/19.1	plate29	Year1	n/a-n/a		2	T	VGlut1	20200428	
P29_C1	N28/7.1	plate29	Year1	n/a-n/a		2	T	VGlut1	20200428	
P72_D12	N28/9.1	plate72	Year2	n/a-n/a		1	T	VGlut1	20201109	
P75_H10	N28/9.1	plate75	Year2			1	T	VGlut1	20210312	
PRnD_N8	N28/9.1	RandD_samples	Year1	n/a-n/a		1	T	VGlut1	20200617	Changed "sample_name" as per RnD key
Psanger_128638	N28/9R	Sanger_samples		n/a-n/a		6	T	VGlut1	20200617	Added Psanger to Addgene ID # for "sample_name"
P32_C2	N280/21.1	plate32	Year1	n/a-n/a		2	F	GFAP	20201109	Plate failed to yield seq so redone as Plate32R
P32R_C2	N280/21.1	plate32R	Year2	n/a-n/a		2	T	GFAP	20201109	
P32_C1	N280/31.1	plate32	Year1	n/a-n/a		2	F	GFAP	20201109	Plate failed to yield seq so redone as Plate32R
P32R_C1	N280/31.1	plate32R	Year2	n/a-n/a		2	T	GFAP	20201109	
P32_B12	N280/5.1	plate32	Year1	n/a-n/a		2	F	GFAP	20201109	Plate failed to yield seq so redone as Plate32R
P32R_B12	N280/5.1	plate32R	Year2	n/a-n/a		2	T	GFAP	20201109	
P42_E9	N281/1.1	plate42	Year1	n/a-n/a		2	T	SRGAP2	20200619	
P42_E10	N281/14.1	plate42	Year1	Dec2020dropout-HC		2	T	SRGAP2	20200619	
P42_C5	N281/15.1	plate42	Year1	n/a-n/a		2	T	SRGAP2	20200619	
P42_C6	N281/16.1	plate42	Year1	Dec2020dropout-Both	n/a, no show on web (control, expecting better seq from redo, just corroborating, etc.)	2	F	SRGAP2	20201009	No show on web because expecting better seq from AP or DP plate
PDP2_G9	N281/16.1	plateDP2	Year2	Dec2020dropout-LC		2	T	SRGAP2	20201009	
P42_E11	N281/7.1	plate42	Year1	Dec2020dropout-Both		2	T	SRGAP2	20200619	
P31_B9	N282A/13.1	plate31	Year1	Dec2020dropout-Both	n/a, no show on web (control, expecting better seq from redo, just corroborating, etc.)	2	F	GABA(A)R, Alpha5	20201009	No show on web because expecting better seq from AP or DP plate
PDP1_F4	N282A/13.1	plateDP1	Year2	Dec2020dropout-Both		2	T	GABA(A)R, Alpha5	20201009	
P31_B8	N282A/16.1	plate31	Year1	n/a-n/a		2	T	GABA(A)R, Alpha5	20200428	
P50_D9	N282A/17	plate50	Year1	Dec2020dropout-HC	n/a, Category 4 parent so skip for now	4	T	GABA(A)R, Alpha5	20200619	
P50_D10	N282A/23	plate50	Year1	n/a-n/a		4	T	GABA(A)R, Alpha5	20200619	
P31_B10	N282A/26.1	plate31	Year1	n/a-n/a		2	T	GABA(A)R, Alpha5	20200428	
P26_E11	N283/10.1	plate26	Year1	n/a-n/a		2	T	Lgi1	20200605	
P27_E2	N283/10.10	plate27	Year1	n/a-n/a		2	T	Lgi1	20201109	Corrected category
P26_E12	N283/10.2	plate26	Year1	n/a-n/a		2	T	Lgi1	20201109	Corrected category
P26_F1	N283/10.3	plate26	Year1	n/a-n/a		2	T	Lgi1	20201109	Corrected category
P26_F2	N283/10.4	plate26	Year1	n/a-n/a		2	T	Lgi1	20201109	Corrected category
P26_F3	N283/10.5	plate26	Year1	n/a-n/a		2	T	Lgi1	20201109	Corrected category
P27_D10	N283/10.6	plate27	Year1	n/a-n/a		2	T	Lgi1	20201109	Corrected category
P27_D11	N283/10.7	plate27	Year1	n/a-n/a		2	T	Lgi1	20201109	Corrected category
P27_D12	N283/10.8	plate27	Year1	Dec2020dropout-Both		2	T	Lgi1	20201109	Corrected category
P27_E1	N283/10.9	plate27	Year1	n/a-n/a		2	T	Lgi1	20201109	Corrected category
P26_F4	N283/26.1	plate26	Year1	Dec2020dropout-Both		2	T	Lgi1	20200605	
P26_F5	N283/26.2	plate26	Year1	n/a-n/a		2	T	Lgi1	20201109	Corrected category
P26_F6	N283/26.3	plate26	Year1	Dec2020dropout-Both		2	T	Lgi1	20201109	Corrected category
P26_F7	N283/26.4	plate26	Year1	n/a-n/a		2	T	Lgi1	20201109	Corrected category
P26_F8	N283/26.5	plate26	Year1	n/a-n/a		2	T	Lgi1	20201109	Corrected category
P27_E3	N283/26.6	plate27	Year1	n/a-n/a		2	T	Lgi1	20201109	Corrected category
P25_D4	N283/26.6.1	plate25	Year1	n/a-n/a		2	T	Lgi1	20201109	Corrected category
P27_E4	N283/26.7	plate27	Year1	n/a-n/a		2	T	Lgi1	20201109	Corrected category
P27_E5	N283/26.8	plate27	Year1	n/a-n/a		2	T	Lgi1	20201109	Corrected category
P3_F7	N283/7.1	plate3	Year1	n/a-n/a		1	T	Lgi1	20200428	
P26_E7	N283/7.2	plate26	Year1	n/a-n/a		3	T	Lgi1	20200605	
P26_E8	N283/7.3	plate26	Year1	n/a-n/a		3	T	Lgi1	20200605	
P26_E9	N283/7.4	plate26	Year1	n/a-n/a		3	T	Lgi1	20200605	
P26_E10	N283/7.5	plate26	Year1	n/a-n/a		3	T	Lgi1	20200605	
P33_E6	N284A/14.1	plate33	Year1	Dec2020dropout-HC		2	T	TRPML2	20200605	
P42_C8	N285/20.1	plate42	Year1	n/a-n/a		2	T	WRP/SRGAP3	20200619	
P42_C9	N285/23.1	plate42	Year1	n/a-n/a		2	T	WRP/SRGAP3	20200619	
P42_C10	N285/28.1	plate42	Year1	n/a-n/a		2	T	WRP/SRGAP3	20200619	
P36_A9	N286/2.1	plate36	Year1	n/a-n/a		2	T	Zebrafish PSD Marker	20200605	
P36_A11	N286/21.1	plate36	Year1	n/a-n/a		2	T	Zebrafish PSD Marker	20200605	
P36_B4	N286/29.1	plate36	Year1	n/a-n/a		2	T	Zebrafish PSD Marker	20200605	
P36_B5	N286/52.1	plate36	Year1	n/a-n/a		2	T	Zebrafish PSD Marker	20200605	
P36_B3	N286/57.1	plate36	Year1	n/a-n/a		2	T	Zebrafish PSD Marker	20200605	
P36_A10	N286/62.1	plate36	Year1	Dec2020dropout-HC		2	T	Zebrafish PSD Marker	20200605	
P36_A12	N286/73.1	plate36	Year1	Dec2020dropout-HC	n/a, no show on web (control, expecting better seq from redo, just corroborating, etc.)	2	F	Zebrafish PSD Marker	20201009	No show on web because expecting better seq from AP or DP plate
PDP2_A2	N286/73.1	plateDP2	Year2	Dec2020dropout-Both		2	T	Zebrafish PSD Marker	20201009	
P69_D12	N286/74.1	plate69	Year2	n/a-n/a		3	T	Zebrafish PSD Marker	20201109	
P69_E1	N286/74.2	plate69	Year2	n/a-n/a		3	T	Zebrafish PSD Marker	20201109	
P3_F8	N286/74.4	plate3	Year1	n/a-n/a		1	T	Zebrafish PSD Marker	20200428	
P36_B2	N286/76.1	plate36	Year1	n/a-n/a		2	T	Zebrafish PSD Marker	20200605	
P36_B1	N286/79.1	plate36	Year1	n/a-n/a		2	T	Zebrafish PSD Marker	20200605	
P36_B6	N286/81.1	plate36	Year1	n/a-n/a		2	T	Zebrafish PSD Marker	20200605	
P36_B7	N286/9.1	plate36	Year1	Dec2020dropout-Both	n/a, no show on web (control, expecting better seq from redo, just corroborating, etc.)	2	F	Zebrafish PSD Marker	20201009	No show on web because expecting better seq from AP or DP plate
PDP2_D2	N286/9.1	plateDP2	Year2	Dec2020dropout-HC		2	T	Zebrafish PSD Marker	20201009	
P42_C12	N287/43.1	plate42	Year1	n/a-n/a		2	T	Histone H1.2	20200619	
P42_D1	N287/65.1	plate42	Year1	n/a-n/a		2	T	Histone H1.2	20200619	
P66_F5	N289/16.2	plate66	Year1	n/a-n/a		1	T	SUR1	20200619	
P69_E2	N289/16.3	plate69	Year2	n/a-n/a		3	T	SUR1	20201109	
P69_E3	N289/16.4	plate69	Year2	n/a-n/a		3	T	SUR1	20201109	
Psanger_114556	N289/16R	Sanger_samples		n/a-n/a		6	T	SUR1	20200617	Added Psanger to Addgene ID # for "sample_name"
P36_B10	N289/39.1	plate36	Year1	Dec2020dropout-Both	n/a, no show on web (control, expecting better seq from redo, just corroborating, etc.)	2	F	SUR1	20201009	No show on web because expecting better seq from AP or DP plate
PDP2_C2	N289/39.1	plateDP2	Year2	Dec2020dropout-Both		2	T	SUR1	20201009	
P36_B9	N289/6.1	plate36	Year1	Dec2020dropout-HC		2	T	SUR1	20200605	
P36_B8	N289/8.1	plate36	Year1	Dec2020dropout-HC		2	T	SUR1	20200605	
P65_G9	N29/1	plate65	Year1	n/a-n/a		4	T	VGlut2	20200619	
P22_A1	N29/29.1	plate22	Year1	n/a-n/a		1	T	VGlut2	20210312	Missing seq but used as positive control so converted entry to show and corrected clone #, category and ProteinTarget
P11_B10	N29/29.2	plate11	Year1	Dec2020dropout-Both		3	T	VGlut2	20200605	
P11_B12	N29/29.3	plate11	Year1	n/a-n/a		3	T	VGlut2	20200605	
P11_C1	N29/29.4	plate11	Year1	n/a-n/a		3	T	VGlut2	20200605	
Psanger_114501	N29/29R	Sanger_samples		n/a-n/a		6	T	VGlut2	20200617	Added Psanger to Addgene ID # for "sample_name"
P43_A2	N29/35	plate43	Year1	n/a-n/a		4	T	VGlut2	20200619	
P36_B11	N290/5.1	plate36	Year1	Dec2020dropout-HC		2	T	ARHGAP4	20200605	
P36_B12	N290/7.2	plate36	Year1	n/a-n/a		2	T	ARHGAP4	20200605	
P36_C6	N290A/7.2	plate36	Year1	Dec2020dropout-HC		2	T	ARHGAP4	20200605	
P36_F7	N290B/2.1	plate36	Year1	n/a-n/a		2	T	ARHGAP4	20200605	
P4_E12	N290B/25.5	plate4	Year1	n/a-n/a		1	T	ARHGAP4	20200605	
P72_E6	N290B/25.5	plate72	Year2	n/a-n/a		1	T	ARHGAP4	20201109	
P75_F3	N290B/25.5	plate75	Year2			1	T	ARHGAP4	20210312	
P36_F5	N290B/26.5	plate36	Year1	n/a-n/a		2	T	ARHGAP4	20200605	
P36_F4	N290B/3.3	plate36	Year1	n/a-n/a		2	T	ARHGAP4	20200605	
P36_F6	N290B/93.4	plate36	Year1	n/a-n/a		2	T	ARHGAP4	20200605	
P31_B11	N291/4.1	plate31	Year1	n/a-n/a		2	T	TRIP8b (exon 1a-5)	20200428	
P28_F12	N291A/30.1	plate28	Year1	Dec2020dropout-HC		2	T	TRIP8b (exon 1a-5)	20200428	
P28_G1	N291A/30.1.1	plate28	Year1	Dec2020dropout-HC		2	T	TRIP8b (exon 1a-5)	20200428	
P31_C6	N291A/43.1	plate31	Year1	n/a-n/a		2	T	TRIP8b (exon 1a-5)	20200428	
P28_H10	N291B/51.1	plate28	Year1	n/a-n/a		2	T	TRIP8b (exon 1a-5)	20200428	
P28_H8	N291B/64.1	plate28	Year1	n/a-n/a		2	T	TRIP8b (exon 1a-5)	20200428	
P28_H9	N291B/70.1	plate28	Year1	Dec2020dropout-Both	n/a, no show on web (control, expecting better seq from redo, just corroborating, etc.)	2	F	TRIP8b (exon 1a-5)	20201009	No show on web because expecting better seq from AP or DP plate
PDP1_D8	N291B/70.1	plateDP1	Year2	Dec2020dropout-Both		2	T	TRIP8b (exon 1a-5)	20201009	
P31_G12	N291B/72.1	plate31	Year1	Dec2020dropout-Both	n/a, no show on web (control, expecting better seq from redo, just corroborating, etc.)	2	F	TRIP8b (exon 1a-5)	20201009	No show on web because expecting better seq from AP or DP plate
PDP1_F9	N291B/72.1	plateDP1	Year2	Dec2020dropout-Both		2	T	TRIP8b (exon 1a-5)	20201009	
P31_H1	N291B/74.1	plate31	Year1	n/a-n/a		2	T	TRIP8b (exon 1a-5)	20200428	
P31_H3	N291B/94.1	plate31	Year1	n/a-n/a		2	T	TRIP8b (exon 1a-5)	20200428	
P66_E4	N291C/22.1	plate66	Year1	n/a-n/a		1	T	TRIP8b (exon 1a-5)	20200619	
P69_H2	N291C/22.2	plate69	Year2	n/a-n/a		3	T	TRIP8b (exon 1a-5)	20201109	
P69_H3	N291C/22.3	plate69	Year2	n/a-n/a		3	T	TRIP8b (exon 1a-5)	20201109	
Psanger_114563	N291C/22R	Sanger_samples		n/a-n/a		6	T	TRIP8b (exon 1a-5)	20200617	Added Psanger to Addgene ID # for "sample_name"
P42_D5	N292/12.1	plate42	Year1	Dec2020dropout-Both		2	T	BBS1	20200619	
P42_D4	N292/13.1	plate42	Year1	n/a-n/a		2	T	BBS1	20200619	
P42_B12	N292/15.1	plate42	Year1	Dec2020dropout-Both	n/a, no show on web (control, expecting better seq from redo, just corroborating, etc.)	2	F	BBS1	20201009	No show on web because expecting better seq from AP or DP plate
